Crop_Year,Season,Crop,Area,Temperature,Humidity,Wind_Speed,Production
1999,Summer,Sugarcane,7636.516384,23.7663365,49.52622645,4.877408556,12328.61463
1999,Summer,Maize,6085.172382,31.63371948,70.20443439,10.13524782,10299.68003
1999,Rabi,Sugarcane,1694.357171,36.36156339,65.06126726,16.53507741,3731.103636
1999,Winter,Rice,4162.745916,23.83450448,86.42866289,16.77092263,7058.757063
1999,Kharif,Sugarcane,7648.26783,20.44768858,59.9528747,2.879401534,11713.86647
1999,Kharif,Sugarcane,629.1901233,21.749604,78.13269242,16.49386538,1317.648689
1999,Rabi,Rice,4892.142545,26.45061146,77.8389795,13.49112718,7707.386228
1999,Summer,Sugarcane,7042.602548,32.36252359,49.24090896,5.302280267,11628.6058
1999,Kharif,Rice,3379.142511,24.29222118,55.53910656,5.908649388,5552.819216
1999,Kharif,Maize,3831.567043,36.72595547,59.36113432,9.630119867,6260.587985
1999,Rabi,Maize,3933.138555,26.35023728,69.43751197,11.15304902,6337.456537
1999,Rabi,Sugarcane,2099.750945,26.37669846,48.00597223,10.85532888,3715.024692
1999,Kharif,Maize,7055.749571,38.3205992,57.00888518,8.801433628,11395.4914
1999,Kharif,Maize,3919.62086,37.30700478,55.25337389,7.023449175,6229.824012
1999,Summer,Maize,2848.41109,31.5635118,42.39419603,0.839489663,4257.00648
1999,Summer,Wheat,4757.418507,34.83215495,66.93825837,12.21297698,8330.95632
1999,Summer,Wheat,2614.874157,24.2657513,44.24992688,16.97194832,4801.052913
1999,Summer,Wheat,9936.859928,22.57909112,53.87473288,19.6217299,15857.70459
1999,Winter,Maize,6256.211906,29.89704426,76.60332598,10.99891984,9686.393164
1999,Kharif,Sugarcane,7235.082971,33.31579122,81.45215912,19.96599657,11312.26855
1999,Kharif,Maize,2873.829533,30.23172923,56.9219235,4.982109512,5263.464941
1999,Winter,Sugarcane,7626.08417,21.13703715,64.69589858,12.41848594,11526.18177
1999,Kharif,Rice,255.8257253,23.28928555,79.46596262,2.120767223,1063.27443
1999,Rabi,Rice,3564.762707,27.76538477,57.38127211,12.15044684,6450.019187
1999,Rabi,Wheat,8537.023343,36.67383523,89.57514168,4.934593035,14019.39621
1999,Winter,Wheat,6769.212756,27.73751579,53.97191385,7.768540567,10226.48557
1999,Winter,Maize,4579.622042,38.50358379,60.50623561,19.68056829,6316.253799
1999,Summer,Wheat,3469.017714,38.03266141,42.76304565,0.172124796,5945.714451
1999,Summer,Rice,5207.796164,26.87956384,80.25949887,12.92302207,8974.699774
1999,Summer,Rice,4930.747061,31.20561744,68.18213653,1.479261151,8299.549669
1999,Winter,Wheat,2522.965012,33.62975745,59.35628279,17.62095641,4164.730497
1999,Kharif,Rice,992.3759527,34.73534188,73.309719,14.45822474,2353.169168
1999,Kharif,Wheat,8415.912837,34.3216996,85.97626461,8.188356525,13264.15404
1999,Summer,Wheat,8253.171999,39.55683773,67.65562696,12.61812664,12591.39738
1999,Rabi,Maize,5032.415029,37.79139702,85.07112983,1.391300118,8588.095079
1999,Kharif,Wheat,9975.162493,30.49560192,59.57385918,13.91271524,15853.66758
1999,Rabi,Rice,1981.32749,24.21420813,85.29288461,7.73290462,3707.091586
1999,Rabi,Wheat,4542.062056,32.63416387,50.28321369,5.121906295,7809.836268
1999,Summer,Rice,739.2790984,20.85389939,77.52011463,8.505470495,1183.263222
1999,Summer,Sugarcane,1200.794638,36.5549076,71.27967324,9.276921754,3011.210537
1999,Kharif,Maize,7918.105972,39.63449602,62.08621045,0.583541736,13598.43503
1999,Summer,Maize,1631.119152,34.40454115,80.29587062,6.158561037,2804.876227
1999,Rabi,Rice,8179.921866,32.33451697,57.33097324,9.33012975,11838.84889
1999,Winter,Wheat,8119.051514,24.22426595,46.58324501,15.67616611,12685.38657
1999,Rabi,Wheat,4066.222475,23.90549537,68.7161486,10.16729152,6469.889358
1999,Summer,Maize,3326.2188,33.07667942,47.42184446,12.20006706,3903.658822
1999,Winter,Sugarcane,5723.522629,25.75515126,64.86980785,11.14343646,9111.190104
1999,Rabi,Wheat,5755.60883,21.75914173,40.10236554,1.204727887,8518.327765
1999,Summer,Wheat,9151.193861,27.05241669,57.56661874,18.83290091,14526.25457
1999,Winter,Maize,3086.25428,38.70721915,45.55825329,9.162042642,5012.362299
1999,Kharif,Wheat,2537.39627,25.089651,89.40098603,8.385418429,4890.141668
1999,Kharif,Wheat,7957.58232,26.2994326,72.46534415,11.64846576,12456.28789
1999,Summer,Wheat,8940.090334,26.23422157,63.10932886,8.301838141,12765.32451
1999,Rabi,Rice,3330.46387,25.50852372,69.17862388,1.790293175,4948.130409
1999,Summer,Rice,4345.481678,33.40927714,81.92752697,17.72871156,8029.973286
1999,Kharif,Rice,5857.00676,30.88662433,85.01164363,8.17758778,9046.221398
1999,Summer,Maize,1251.054698,35.85039269,82.650374,8.947604637,2337.953377
1999,Rabi,Rice,7327.935901,26.99908347,46.62322003,5.039179966,10882.86375
1999,Winter,Rice,7999.519779,31.45956519,78.51990732,0.007960875,12431.4671
1999,Rabi,Sugarcane,3292.203835,31.95334305,70.72140644,9.049812162,4209.332885
1999,Summer,Rice,7189.305897,33.38214266,52.45064733,15.81620081,10663.14616
1999,Rabi,Maize,619.5922417,27.89332781,79.07744445,10.42095317,1970.023224
1999,Kharif,Maize,1440.138453,37.25301884,69.17577967,13.58959364,2567.43108
1999,Kharif,Sugarcane,4067.26837,22.08666978,75.7304165,6.5829863,7214.127818
1999,Winter,Rice,2566.056854,29.04534215,54.93855823,7.920315139,3819.066992
1999,Winter,Rice,7155.852049,30.97904639,58.926742,15.53101843,11572.53636
1999,Rabi,Maize,4297.660419,21.83369662,56.34073012,6.424540727,7049.066654
1999,Rabi,Maize,4768.517887,32.31593485,78.80831082,8.090511143,7591.812857
1999,Winter,Maize,5081.994561,31.53790842,72.63524305,15.09586115,8330.18541
1999,Winter,Rice,8935.603505,35.87766168,55.00345253,15.76731743,13686.30446
1999,Kharif,Sugarcane,3515.826368,34.66292936,68.84189025,8.3364671,5476.403682
1999,Winter,Maize,2779.415331,37.24741009,43.71749408,11.02407261,4793.268018
1999,Kharif,Maize,5370.714412,35.181721,75.90158611,11.66892164,9542.727499
1999,Summer,Maize,4014.385531,23.12986228,61.2394678,0.154682634,6495.748234
1999,Rabi,Maize,8458.831997,28.80179111,82.91701218,2.6452662,13139.21602
1999,Summer,Sugarcane,5741.624635,24.43325256,64.7556236,7.073828822,8731.161901
1999,Summer,Sugarcane,9693.874183,22.2388588,72.06713609,11.50122864,15169.7205
1999,Winter,Wheat,8550.68362,34.8557795,57.35059554,5.646918229,13656.57908
1999,Summer,Maize,7059.859613,20.02216047,80.31282731,11.23147302,11117.53398
1999,Rabi,Rice,849.451148,21.15421468,85.41090861,4.478711664,1485.932223
1999,Summer,Wheat,7462.384839,35.36384467,74.56645786,13.61035578,11308.03442
1999,Winter,Sugarcane,385.5974787,33.99979342,49.34996778,14.95117603,1359.781364
1999,Summer,Sugarcane,2597.295304,35.5311862,42.36445911,8.368454724,4613.864266
1999,Rabi,Rice,695.493749,37.2003414,50.05894511,4.286818121,1270.640504
1999,Rabi,Maize,8429.558399,20.59168917,54.68019315,15.69172157,12489.0093
1999,Summer,Maize,366.2742469,23.35963992,76.77884585,10.99563825,767.254594
1999,Winter,Wheat,1186.895158,39.84799819,67.27412551,15.59806798,3456.022386
1999,Summer,Maize,3258.092828,39.23874175,82.53429362,1.298485542,5812.641298
1999,Winter,Wheat,7263.015659,27.04907972,71.19151737,0.480306047,9820.435957
1999,Winter,Wheat,9205.796834,29.58112311,57.83839068,13.44283075,14217.00951
1999,Rabi,Rice,3779.885552,25.4903743,49.10779521,0.027924172,5985.726852
1999,Kharif,Wheat,3674.266367,38.39540003,50.33930956,5.219140419,6527.020615
1999,Kharif,Sugarcane,7082.384786,32.87966847,57.52381024,4.908567605,11227.54901
1999,Summer,Sugarcane,1665.188453,26.31931948,40.95114166,2.426723375,2698.594474
1999,Winter,Wheat,924.1233355,38.24210954,66.40447465,11.79610284,3116.835851
1999,Winter,Wheat,1065.00931,28.2209919,83.93738471,10.07349245,2067.637036
1999,Kharif,Sugarcane,1931.627632,34.50208338,52.52805325,9.072093315,3473.838136
1999,Rabi,Maize,8625.541051,36.25841067,54.05764471,19.51964608,13416.48453
1999,Summer,Rice,4107.775504,31.42567372,70.79766225,10.53304651,6889.067538
1999,Winter,Sugarcane,4204.09337,38.50898893,50.47850689,10.28741272,6815.423479
1999,Summer,Rice,994.7941038,20.30500761,46.87867501,15.91557903,1101.286619
1999,Winter,Maize,3550.038555,24.21796297,86.87868209,3.061377421,6089.985562
1999,Winter,Maize,9628.265351,24.34977469,43.88390347,18.42762962,14406.25019
1999,Rabi,Rice,5342.625461,37.12302003,40.19232379,16.89272974,7444.331495
1999,Summer,Rice,194.3926172,36.72226666,48.92109113,15.89594784,562.7481687
1999,Kharif,Maize,4713.014807,23.13284757,77.00411907,15.40236014,7322.072672
1999,Kharif,Rice,6363.754249,32.00499982,85.55072193,7.792246997,10535.52739
1999,Winter,Rice,5888.092062,22.05306357,43.78961453,18.61543036,10215.48858
1999,Kharif,Sugarcane,8272.06276,35.67421271,53.09323347,14.76385928,12808.63231
1999,Summer,Maize,3158.59055,39.40214319,59.1172991,14.27053469,5415.798805
1999,Kharif,Wheat,9649.271397,31.27282702,40.46038131,3.732590226,14881.9294
1999,Kharif,Sugarcane,3397.450102,21.56700884,56.15988239,13.69098565,5069.326282
1999,Winter,Sugarcane,8800.66304,33.87179181,84.93853314,6.573610018,14827.59273
1999,Kharif,Rice,9158.895444,20.92369423,76.98962883,0.949250619,13868.48689
1999,Winter,Rice,9118.84961,28.38641401,58.72219862,5.291131191,13843.83476
1999,Winter,Rice,9311.304996,37.47541576,65.75552738,1.541114421,13524.9393
1999,Summer,Wheat,2344.01549,36.7430869,79.48629648,15.10041908,4158.046828
1999,Kharif,Rice,2233.178798,23.30993607,88.27172054,1.994327014,3710.01665
1999,Summer,Sugarcane,6973.069435,27.37439031,64.54132908,3.551550833,10397.12894
1999,Rabi,Wheat,9495.383644,24.59413173,62.69546164,8.437659511,15013.15075
1999,Winter,Wheat,1188.313121,34.25228941,42.47742143,8.012719871,1760.119293
1999,Rabi,Sugarcane,2767.432543,35.86452874,56.30125415,6.514107186,4411.542396
1999,Rabi,Maize,7571.531746,26.34478498,79.17221551,6.69989065,11080.13751
1999,Kharif,Wheat,3763.270904,30.46013885,51.36597889,4.824044047,6591.987397
1999,Rabi,Rice,7032.41198,38.65855067,48.4075182,17.97618945,10853.18566
1999,Kharif,Maize,354.1305692,26.30846266,63.85477897,6.24787836,193.4725356
1999,Rabi,Sugarcane,8574.28731,35.39053104,74.96636424,5.163093437,13697.9202
1999,Summer,Rice,506.6744572,25.7488576,72.26202612,17.8737734,1294.034116
1999,Rabi,Sugarcane,462.3662533,26.21361848,82.6325702,7.674110291,824.3184814
1999,Winter,Sugarcane,9296.48872,28.05526304,60.68926195,5.270405368,14437.52683
1999,Summer,Wheat,6679.567371,38.98468125,44.49187047,12.04612623,10407.21558
1999,Kharif,Maize,2299.51448,29.13319605,73.81837927,10.30452047,4103.403643
1999,Rabi,Maize,9568.603783,21.02302077,56.19900273,0.821936083,15244.15155
1999,Summer,Sugarcane,1896.525467,37.47885616,67.06293402,1.066065044,3891.297354
1999,Summer,Maize,8524.294528,26.75315287,69.83036394,8.766041979,11596.42851
1999,Winter,Sugarcane,4971.660299,34.16183081,47.79202963,14.22664172,8409.846332
1999,Rabi,Sugarcane,4243.149708,21.6436303,64.79830907,9.134791416,7075.312113
1999,Rabi,Maize,1331.593288,31.92019525,88.61887765,1.894179788,2601.956754
1999,Rabi,Rice,1718.524617,37.54602252,61.62234099,18.86537567,3550.464631
1999,Rabi,Wheat,6740.644687,24.43057337,56.68988218,16.27868338,9516.312828
1999,Kharif,Wheat,1396.172939,28.11600962,42.61186952,6.966311045,2770.81242
1999,Winter,Sugarcane,6870.769489,28.87495187,63.59258169,5.916216259,11110.69526
1999,Kharif,Sugarcane,2470.684698,26.21933952,49.93552827,17.66986939,3753.80546
1999,Summer,Wheat,6642.155374,20.97699735,59.06307086,9.811823754,10179.54137
1999,Summer,Wheat,2820.077234,38.28925304,79.60336644,14.42456025,4482.567535
1999,Rabi,Rice,9830.644675,38.45711096,53.25306542,18.08855227,15709.54928
1999,Kharif,Rice,4956.478036,22.42927043,79.43268302,3.232938882,7363.116057
1999,Rabi,Sugarcane,5671.874636,21.56499373,43.80899465,8.287266637,8153.228177
1999,Kharif,Sugarcane,6701.536532,34.11347806,77.3133535,16.95243229,9817.930594
1999,Kharif,Wheat,8029.751539,35.18958604,74.55389354,19.43847517,11751.31291
1999,Kharif,Sugarcane,7270.625734,29.3386118,65.2797626,16.71897225,11166.20131
1999,Kharif,Rice,6653.148902,25.00593614,72.01755061,9.358566325,10056.72367
1999,Rabi,Sugarcane,5054.43962,39.07942495,62.35956676,16.68711384,7716.205502
1999,Rabi,Maize,4196.026307,27.1420783,61.00475919,12.91314534,6270.927339
1999,Rabi,Maize,3197.287827,23.86064559,48.35846439,2.40917909,5361.871896
1999,Winter,Wheat,3874.627007,39.81930127,87.43693874,13.55887774,6402.409389
1999,Summer,Wheat,1742.949525,24.96285712,41.62622478,13.30823751,2947.712099
1999,Winter,Rice,1699.241643,22.08703351,55.31515335,10.93324725,2421.250467
1999,Kharif,Maize,6433.440511,25.31987416,68.13779922,10.78388687,10388.71199
1999,Winter,Maize,6333.025128,37.96007781,86.83588483,19.38330581,9609.641346
1999,Kharif,Maize,8616.371406,32.01633265,62.28617193,3.349957743,13732.1112
1999,Summer,Rice,9875.837617,21.68029505,74.68656213,1.953954996,15215.74977
1999,Kharif,Rice,4429.649899,28.6413028,89.22263031,5.800014931,6981.728388
1999,Winter,Maize,9012.807775,35.70129596,64.5767003,19.24986251,15380.06707
1999,Rabi,Wheat,6047.42724,36.38322538,44.27290463,4.649986451,10214.68584
1999,Summer,Sugarcane,1193.420951,25.35243751,89.19157156,9.27298481,2693.097729
1999,Winter,Rice,6362.997273,31.90805774,50.18394156,10.951194,9742.085665
1999,Rabi,Wheat,284.4200985,38.47126283,63.12606285,19.02805638,758.4015794
1999,Kharif,Rice,7426.559937,33.84510829,64.91925809,11.64004925,11890.12256
1999,Kharif,Rice,6715.41127,24.29217007,89.97612134,3.856078909,11365.51076
1999,Kharif,Maize,2417.938129,39.2587349,89.17172519,14.35886443,4146.25331
1999,Kharif,Sugarcane,2395.535087,29.30892627,51.7545497,4.308375269,3387.142128
1999,Winter,Rice,7463.829007,30.67611193,50.72651144,18.12116077,10752.58045
1999,Summer,Wheat,5290.54965,37.7103544,76.55227682,2.666670785,8497.54804
1999,Summer,Maize,2017.929093,21.81345672,41.59093689,14.93117363,3215.671174
1999,Winter,Maize,4824.301679,28.31290875,76.38074702,16.08667958,7978.000666
1999,Rabi,Sugarcane,6021.185457,39.9127279,45.09403484,19.38215289,9374.552967
1999,Winter,Maize,1475.25279,30.74377679,70.51591657,8.132893203,2939.764675
1999,Rabi,Rice,9924.160861,38.09542154,72.50423057,6.970125203,15241.00539
1999,Rabi,Maize,2974.870123,20.73150606,58.62606995,9.292489661,5206.670705
1999,Rabi,Rice,651.7753237,25.07272449,58.63329036,19.54339964,1310.163967
1999,Winter,Rice,6512.085649,27.59500806,46.06478345,14.60036276,10100.64643
1999,Summer,Maize,7566.065049,29.04001876,66.17711622,7.381931364,12292.31291
1999,Summer,Sugarcane,1926.850407,31.01834615,53.98746692,11.31871382,3148.051153
1999,Winter,Maize,9822.930984,32.08814567,43.11002758,0.259435378,15220.28767
1999,Summer,Wheat,4076.294298,22.60518552,88.59531796,17.21148061,6682.974847
1999,Rabi,Rice,2788.108628,27.37814687,48.19185146,10.17655703,3977.005168
1999,Winter,Rice,617.9826231,34.35558795,82.23973059,9.644759386,2706.977676
1999,Winter,Wheat,9373.73025,38.65105153,46.32825074,8.28647948,14192.00387
1999,Summer,Sugarcane,6533.798778,30.35509694,89.41259008,1.268544176,10042.39048
1999,Kharif,Wheat,5700.545881,30.03059541,55.59329998,2.458692052,9316.148223
1999,Kharif,Sugarcane,367.9865961,21.29564189,58.73006044,15.28855189,833.9620092
1999,Kharif,Rice,9459.093486,29.95152947,59.60044209,11.90596497,14681.3254
1999,Winter,Wheat,6232.602706,27.74328116,76.85091358,12.45334373,10235.53957
1999,Rabi,Wheat,9468.262104,24.33932356,86.52263954,15.31545103,14676.57833
1999,Summer,Sugarcane,1905.741384,38.38959795,61.48550821,15.56949998,4004.119719
1999,Summer,Wheat,8730.58249,26.56179063,56.47018855,18.34055206,13614.52766
1999,Kharif,Maize,8508.295411,28.44242961,85.56133971,8.163234028,13086.28547
1999,Winter,Wheat,1681.531247,37.62040733,42.83263693,5.748489721,2740.381814
1999,Rabi,Maize,1521.255103,21.26196631,40.15996257,10.66417936,2249.31247
1999,Rabi,Maize,5634.300511,25.5004529,62.5801059,8.088435852,8749.067464
1999,Winter,Maize,1840.534387,26.08661472,76.61911132,3.088573152,4233.733301
1999,Summer,Sugarcane,5953.867061,22.89441097,79.79888444,6.254877388,8566.360364
1999,Kharif,Rice,8589.828127,38.26740291,78.12550121,9.701148738,13390.5232
1999,Rabi,Wheat,2235.504499,39.3094203,83.84056323,1.178059086,2906.256628
2000,Rabi,Maize,7281.127837,21.39070719,41.37120329,1.704488099,11695.93286
2000,Winter,Rice,9133.144246,31.05233162,86.57510202,17.0455489,13621.33121
2000,Rabi,Rice,4672.238694,23.79956494,51.78732327,9.010317394,6908.804749
2000,Kharif,Sugarcane,7217.832099,28.43800007,77.73177516,2.924720116,11312.99449
2000,Rabi,Wheat,8084.811418,38.73806899,70.21580178,6.486640007,13169.46369
2000,Winter,Rice,5045.017384,34.16005999,78.70591448,2.678087016,8483.633194
2000,Rabi,Maize,9776.807157,30.01789188,56.86752475,1.559971283,15269.65571
2000,Summer,Rice,3861.110593,28.85490319,66.48425035,3.415744511,5962.738119
2000,Summer,Rice,7749.050747,32.98815039,52.24248864,11.2982505,12088.74507
2000,Rabi,Maize,1128.98385,36.24746115,49.68243518,9.432988225,1727.638971
2000,Winter,Wheat,2984.388807,32.534621,64.36741659,11.15728262,4784.325067
2000,Summer,Wheat,3665.384674,37.16722205,53.10225939,19.83075046,6604.839535
2000,Winter,Sugarcane,6576.45977,21.24790806,84.49889817,6.22105382,10261.50761
2000,Kharif,Wheat,3358.959286,34.28908431,53.01445189,8.213799126,6117.596567
2000,Winter,Maize,898.9784598,24.94245309,63.88188703,19.00092952,1568.300106
2000,Rabi,Maize,1007.154346,20.06072038,82.75827615,10.79382374,1674.370684
2000,Summer,Rice,2979.94683,38.20402567,74.04119874,9.959291036,5379.111878
2000,Summer,Rice,7619.600475,23.28875011,64.91459762,10.17481157,11338.50318
2000,Winter,Sugarcane,5831.990268,38.29258875,41.52592376,15.89973857,9184.361941
2000,Summer,Sugarcane,8493.151591,36.83666892,81.88063675,4.86290086,13950.65005
2000,Rabi,Maize,9023.788218,39.37109818,43.66828297,16.76174617,14023.50822
2000,Summer,Rice,1332.531744,29.52504818,40.99304708,0.597919756,2473.196114
2000,Winter,Sugarcane,3443.575861,21.81296458,58.82196684,19.45770527,5382.885707
2000,Rabi,Wheat,3687.429161,28.62380511,83.58280893,4.939981593,6705.794284
2000,Kharif,Wheat,1995.308388,39.00128009,66.29771551,3.259025449,3307.305483
2000,Kharif,Sugarcane,6347.487382,21.31731982,65.19000639,2.280246224,9840.080398
2000,Rabi,Sugarcane,6814.675599,32.34742377,80.00263534,3.675883378,11085.9559
2000,Summer,Sugarcane,5256.561756,36.98225333,42.54334666,4.224968583,9037.309065
2000,Rabi,Wheat,3997.683687,23.79124248,68.35407177,8.480252025,6526.544876
2000,Rabi,Wheat,5302.882991,33.46407025,65.16567185,14.8013404,7877.64932
2000,Rabi,Wheat,1081.054859,23.09523754,53.55923995,4.502380442,1400.04703
2000,Winter,Wheat,4219.784169,25.08208453,74.07505006,8.395194537,6870.2199
2000,Winter,Wheat,4765.476088,36.2953707,87.89573008,19.62060453,8610.911134
2000,Kharif,Wheat,4387.635595,33.73269512,85.52998497,10.34044675,6333.868535
2000,Summer,Rice,5562.708933,38.98899132,88.52464464,0.314825185,8730.731433
2000,Winter,Maize,3152.401876,26.59867258,45.56247271,16.66492328,5167.536542
2000,Winter,Maize,8017.177753,38.55265159,77.84953778,12.5872642,11457.5041
2000,Rabi,Wheat,781.47493,38.83120739,76.25127116,0.192852287,1543.066003
2000,Winter,Sugarcane,502.0124131,25.70891365,89.5378075,0.476498289,1190.540322
2000,Summer,Sugarcane,6534.70916,35.0497212,47.25169125,1.102895209,9367.77744
2000,Rabi,Rice,1150.438072,20.5584924,72.18083499,15.55632171,524.5260829
2000,Winter,Maize,7305.402224,25.70478245,54.98339633,18.05769829,10354.15612
2000,Rabi,Rice,3596.573458,20.71667376,83.41367332,14.71332189,5310.324662
2000,Winter,Sugarcane,3511.918383,35.94563625,57.52800488,12.24286047,5865.962625
2000,Winter,Sugarcane,3186.530795,24.04984531,48.2248014,3.561529935,4961.287339
2000,Summer,Rice,4525.976263,23.38781218,73.39390264,19.10578091,6929.903663
2000,Summer,Maize,9022.549048,35.22192939,58.83525848,11.77291825,14003.82157
2000,Rabi,Rice,9841.378016,39.31197382,78.13431545,15.69007583,15416.21475
2000,Kharif,Sugarcane,9133.652332,35.7066173,82.76245891,11.18000898,14090.9489
2000,Winter,Sugarcane,9081.924298,22.06724384,47.26527936,15.60933005,13221.76585
2000,Rabi,Sugarcane,4364.900723,29.14226079,49.38020116,13.81381897,6607.427173
2000,Winter,Rice,8375.77816,37.65816264,60.92341035,12.0277075,13389.92838
2000,Summer,Maize,4846.693051,32.11965034,40.50843622,4.905304282,7645.552165
2000,Winter,Wheat,2700.908375,23.68307268,87.39650749,12.48726085,3925.538461
2000,Kharif,Rice,6315.861222,27.09804251,48.80767825,10.58495595,9907.596884
2000,Kharif,Wheat,5651.206192,24.59033123,75.54251912,14.33835719,9538.042223
2000,Kharif,Maize,1667.709356,30.74170652,60.46060248,7.196156923,3511.458378
2000,Summer,Wheat,7778.68659,37.10326259,83.9166964,2.85585524,11355.36724
2000,Summer,Maize,381.8651362,21.95952351,47.14121476,1.465601492,1259.190298
2000,Kharif,Wheat,5859.679768,30.16076986,65.33697305,1.944066654,9866.275693
2000,Summer,Sugarcane,122.3045279,33.56315551,63.33843889,5.521532692,-250.0910405
2000,Kharif,Sugarcane,2899.367909,25.05609317,45.03945158,7.102236625,4423.03288
2000,Rabi,Maize,7618.173324,37.48294561,42.55448755,0.14584609,11902.24168
2000,Kharif,Rice,2389.886701,35.83462931,52.56558813,9.344212783,3461.576674
2000,Rabi,Maize,9818.22047,24.51642153,87.19832036,17.44701574,14803.66177
2000,Kharif,Wheat,3292.811271,36.69270248,56.43270504,3.37804394,4996.999678
2000,Kharif,Sugarcane,287.8143503,27.73953847,66.19417081,4.89498048,1152.200754
2000,Rabi,Sugarcane,1024.560778,39.56303466,53.14231144,18.58807651,1679.244037
2000,Rabi,Wheat,807.3657661,31.14575574,74.3912264,16.94382772,1320.117176
2000,Winter,Rice,3805.207478,22.92052755,56.06761574,16.93774039,6051.29833
2000,Kharif,Rice,6709.839179,32.17135981,73.11391506,9.192734851,10751.24765
2000,Rabi,Sugarcane,8254.358688,37.33086561,65.66367048,18.07555974,13474.53275
2000,Winter,Wheat,6231.755903,27.69841089,51.85305614,10.14878824,9528.385481
2000,Summer,Sugarcane,5805.795829,29.01467448,49.57846696,1.689828303,8458.445714
2000,Winter,Sugarcane,6960.993722,24.47380137,87.0947636,0.931371416,10765.50606
2000,Kharif,Sugarcane,4752.901879,30.09368467,69.26776928,6.254154764,7573.826773
2000,Summer,Maize,8319.933482,30.57944811,80.35114589,6.852330462,13183.82129
2000,Rabi,Rice,7290.502382,37.81118944,83.72933562,8.03020077,11958.52478
2000,Winter,Wheat,227.7515503,25.26076038,87.14165161,5.345996086,299.9446625
2000,Summer,Maize,609.6092723,35.85855226,86.06863368,14.53255232,1516.032918
2000,Summer,Rice,5327.83722,21.99288543,80.1215811,8.29219215,8408.361349
2000,Summer,Rice,8442.944434,22.53163914,55.4271874,10.52229239,13269.03261
2000,Kharif,Sugarcane,6628.441755,20.92540426,75.6466464,2.385456766,10723.89031
2000,Winter,Rice,2734.351315,37.64543855,45.00016077,2.917175632,4426.204369
2000,Kharif,Sugarcane,9434.483757,21.86973727,50.71576001,0.61730588,14657.10086
2000,Winter,Sugarcane,4810.732791,38.16086873,58.70752469,4.070604842,7511.0186
2000,Summer,Rice,2581.34707,32.89015009,89.83062776,18.39565657,4071.051832
2000,Winter,Wheat,9155.896893,22.05320242,79.31448112,16.98440724,13496.37862
2000,Winter,Maize,4419.425746,30.14734069,49.90641775,1.163490283,6646.025875
2000,Rabi,Sugarcane,3572.648588,38.00605405,55.38582321,2.604025303,6179.838128
2000,Winter,Maize,7173.560816,33.2015529,75.67440822,8.817191424,12108.34524
2000,Winter,Rice,3764.213943,24.19145241,64.39762767,6.402509841,6265.546795
2000,Rabi,Maize,2864.622331,33.5409585,46.0172225,1.635462966,4589.89145
2000,Summer,Rice,7082.559699,35.42092195,76.71997021,8.09438953,11644.34168
2000,Rabi,Maize,6410.541916,29.46012455,70.09346452,12.95339019,10204.87512
2000,Winter,Rice,594.6234503,27.01948287,72.41743886,14.91243266,1071.569052
2000,Winter,Maize,905.8014713,38.09613341,46.18636874,5.051800583,1724.561117
2000,Winter,Wheat,1369.268625,26.63420245,83.72458958,8.700863042,2880.897995
2000,Summer,Sugarcane,5365.266325,38.20834615,47.9325526,0.585916261,7974.873639
2000,Kharif,Wheat,9941.880876,38.12855958,51.73347701,4.513189935,14928.57219
2000,Winter,Maize,8502.321356,20.36817123,75.7757314,12.50896195,13531.07932
2000,Winter,Maize,2995.586087,37.55680362,50.59515619,18.61384311,5105.094083
2000,Kharif,Maize,542.1640352,22.70964989,59.30630216,0.599377513,1451.142198
2000,Rabi,Sugarcane,729.5216204,27.91012846,81.54102424,10.26889422,465.4536503
2000,Kharif,Sugarcane,5125.836058,30.07674383,54.85192104,8.212471764,8742.719172
2000,Summer,Wheat,4192.29762,33.31566687,76.00699776,13.45064504,7311.905794
2000,Summer,Wheat,4490.849825,33.97914814,57.80042906,16.77338239,8017.611732
2000,Rabi,Wheat,1127.302865,37.39194197,81.57011477,3.229341716,1858.784137
2000,Winter,Rice,8253.672009,25.33695527,41.39423523,14.08622059,13584.16168
2000,Kharif,Sugarcane,3224.817459,22.48064863,46.92134113,15.63585829,5929.635917
2000,Rabi,Maize,2294.475464,34.95576533,58.34154361,12.45958511,5067.613608
2000,Summer,Rice,3509.718997,27.96384705,59.91023538,18.01941669,5788.857469
2000,Summer,Wheat,9352.232572,36.93640472,47.71572911,6.718920657,14538.31038
2000,Summer,Wheat,3546.758657,31.55064333,53.6688488,2.164185028,5765.552249
2000,Winter,Rice,2339.01618,29.98564493,54.98970472,11.64859532,3404.315505
2000,Winter,Rice,936.195232,36.44291903,68.4124769,10.2806825,2310.479277
2000,Kharif,Wheat,8422.7232,21.32707982,83.62525424,5.335505129,13631.82147
2000,Kharif,Rice,8698.587258,30.73620588,63.33184751,19.78634116,13702.52003
2000,Summer,Wheat,5503.717096,39.06924559,56.66023513,18.4033603,9366.579154
2000,Rabi,Wheat,7118.335694,35.5055002,74.40831683,3.9527549,11232.52588
2000,Winter,Wheat,600.9408406,31.862073,47.62339237,17.81852178,868.7509084
2000,Summer,Rice,3044.272797,26.17455461,77.12916504,12.01026001,5084.153843
2000,Kharif,Maize,2119.226941,24.20889491,78.16594579,9.337881684,3321.321088
2000,Rabi,Maize,3891.385509,22.0878968,51.66329736,8.933542374,5708.972918
